run_id,stage,kind,timestamp,elapsed_s,epoch,step,tokens,padded_tokens,ce_nats,bits_per_token,balance,total_loss,lr,masked_accuracy,tok_per_s,padded_per_s,mfu,pad_frac,token_budget,n_oom,peak_gib,note,perplexity
20260923T200250Z,stage1_mlm,event,2026-09-23T20:10:14+00:00,444.1,,0,0,,,,,,,,,,,,8192,177,,OOM #177: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:10:16+00:00,446.4,,0,0,,,,,,,,,,,,8192,178,,OOM #178: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:10:20+00:00,449.8,,0,0,,,,,,,,,,,,8192,179,,OOM #179: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:10:22+00:00,452.0,,0,0,,,,,,,,,,,,8192,180,,OOM #180: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:10:24+00:00,453.9,,0,0,,,,,,,,,,,,8192,181,,OOM #181: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:10:26+00:00,456.1,,0,0,,,,,,,,,,,,8192,182,,OOM #182: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:10:28+00:00,458.1,,0,0,,,,,,,,,,,,8192,183,,OOM #183: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:10:30+00:00,460.3,,0,0,,,,,,,,,,,,8192,184,,OOM #184: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:10:32+00:00,462.3,,0,0,,,,,,,,,,,,8192,185,,OOM #185: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:10:34+00:00,464.3,,0,0,,,,,,,,,,,,8192,186,,OOM #186: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:10:39+00:00,468.8,,0,0,,,,,,,,,,,,8192,187,,OOM #187: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:10:41+00:00,471.0,,0,0,,,,,,,,,,,,8192,188,,OOM #188: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:10:44+00:00,474.1,,0,0,,,,,,,,,,,,8192,189,,OOM #189: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:10:46+00:00,476.4,,0,0,,,,,,,,,,,,8192,190,,OOM #190: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:10:48+00:00,478.1,,0,0,,,,,,,,,,,,8192,191,,OOM #191: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:10:50+00:00,480.3,,0,0,,,,,,,,,,,,8192,192,,OOM #192: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:10:52+00:00,482.2,,0,0,,,,,,,,,,,,8192,193,,OOM #193: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:10:54+00:00,484.0,,0,0,,,,,,,,,,,,8192,194,,OOM #194: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:10:56+00:00,486.0,,0,0,,,,,,,,,,,,8192,195,,OOM #195: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:10:59+00:00,488.6,,0,0,,,,,,,,,,,,8192,196,,OOM #196: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:11:01+00:00,491.0,,0,0,,,,,,,,,,,,8192,197,,OOM #197: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:11:06+00:00,496.0,,0,0,,,,,,,,,,,,8192,198,,OOM #198: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:11:09+00:00,499.0,,0,0,,,,,,,,,,,,8192,199,,OOM #199: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:11:12+00:00,502.2,,0,0,,,,,,,,,,,,8192,200,,OOM #200: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:11:15+00:00,504.5,,0,0,,,,,,,,,,,,8192,201,,OOM #201: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:11:17+00:00,506.6,,0,0,,,,,,,,,,,,8192,202,,OOM #202: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:11:20+00:00,509.9,,0,0,,,,,,,,,,,,8192,203,,OOM #203: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:11:22+00:00,512.4,,0,0,,,,,,,,,,,,8192,204,,OOM #204: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:11:32+00:00,522.4,,0,0,,,,,,,,,,,,8192,205,,OOM #205: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:11:35+00:00,524.5,,0,0,,,,,,,,,,,,8192,206,,OOM #206: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:11:37+00:00,527.0,,0,0,,,,,,,,,,,,8192,207,,OOM #207: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:11:39+00:00,529.3,,0,0,,,,,,,,,,,,8192,208,,OOM #208: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:11:42+00:00,531.6,,0,0,,,,,,,,,,,,8192,209,,OOM #209: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:11:46+00:00,536.1,,0,0,,,,,,,,,,,,8192,210,,OOM #210: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:11:49+00:00,539.0,,0,0,,,,,,,,,,,,8192,211,,OOM #211: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:11:51+00:00,541.2,,0,0,,,,,,,,,,,,8192,212,,OOM #212: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:11:54+00:00,544.4,,0,0,,,,,,,,,,,,8192,213,,OOM #213: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:11:57+00:00,547.0,,0,0,,,,,,,,,,,,8192,214,,OOM #214: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:12:04+00:00,554.4,,0,0,,,,,,,,,,,,8192,215,,OOM #215: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:12:09+00:00,559.2,,0,0,,,,,,,,,,,,8192,216,,OOM #216: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:12:12+00:00,562.3,,0,0,,,,,,,,,,,,8192,217,,OOM #217: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:12:17+00:00,567.0,,0,0,,,,,,,,,,,,8192,218,,OOM #218: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:12:20+00:00,570.3,,0,0,,,,,,,,,,,,8192,219,,OOM #219: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:12:22+00:00,572.2,,0,0,,,,,,,,,,,,8192,220,,OOM #220: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:12:24+00:00,573.9,,0,0,,,,,,,,,,,,8192,221,,OOM #221: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:12:26+00:00,576.2,,0,0,,,,,,,,,,,,8192,222,,OOM #222: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:12:29+00:00,578.5,,0,0,,,,,,,,,,,,8192,223,,OOM #223: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:12:31+00:00,580.5,,0,0,,,,,,,,,,,,8192,224,,OOM #224: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:12:32+00:00,582.4,,0,0,,,,,,,,,,,,8192,225,,OOM #225: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:12:36+00:00,586.0,,0,0,,,,,,,,,,,,8192,226,,OOM #226: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:12:39+00:00,589.4,,0,0,,,,,,,,,,,,8192,227,,OOM #227: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:12:42+00:00,591.7,,0,0,,,,,,,,,,,,8192,228,,OOM #228: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:12:44+00:00,594.0,,0,0,,,,,,,,,,,,8192,229,,OOM #229: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:12:46+00:00,596.0,,0,0,,,,,,,,,,,,8192,230,,OOM #230: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:12:51+00:00,601.3,,0,0,,,,,,,,,,,,8192,231,,OOM #231: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:12:53+00:00,603.4,,0,0,,,,,,,,,,,,8192,232,,OOM #232: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:12:56+00:00,605.7,,0,0,,,,,,,,,,,,8192,233,,OOM #233: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:13:01+00:00,610.6,,0,0,,,,,,,,,,,,8192,234,,OOM #234: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:13:04+00:00,614.4,,0,0,,,,,,,,,,,,8192,235,,OOM #235: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:13:08+00:00,617.7,,0,0,,,,,,,,,,,,8192,236,,OOM #236: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:13:12+00:00,622.1,,0,0,,,,,,,,,,,,8192,237,,OOM #237: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:13:17+00:00,626.7,,0,0,,,,,,,,,,,,8192,238,,OOM #238: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:13:18+00:00,628.3,,0,0,,,,,,,,,,,,8192,239,,OOM #239: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:13:22+00:00,631.8,,0,0,,,,,,,,,,,,8192,240,,OOM #240: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:13:24+00:00,633.9,,0,0,,,,,,,,,,,,8192,241,,OOM #241: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:13:26+00:00,635.5,,0,0,,,,,,,,,,,,8192,242,,OOM #242: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:13:28+00:00,637.5,,0,0,,,,,,,,,,,,8192,243,,OOM #243: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:13:30+00:00,639.6,,0,0,,,,,,,,,,,,8192,244,,OOM #244: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:13:31+00:00,641.1,,0,0,,,,,,,,,,,,8192,245,,OOM #245: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:13:34+00:00,643.5,,0,0,,,,,,,,,,,,8192,246,,OOM #246: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:13:36+00:00,645.9,,0,0,,,,,,,,,,,,8192,247,,OOM #247: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:13:37+00:00,647.4,,0,0,,,,,,,,,,,,8192,248,,OOM #248: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:13:39+00:00,648.9,,0,0,,,,,,,,,,,,8192,249,,OOM #249: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:13:41+00:00,650.8,,0,0,,,,,,,,,,,,8192,250,,OOM #250: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:13:42+00:00,652.3,,0,0,,,,,,,,,,,,8192,251,,OOM #251: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:13:46+00:00,655.9,,0,0,,,,,,,,,,,,8192,252,,OOM #252: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:13:48+00:00,657.9,,0,0,,,,,,,,,,,,8192,253,,OOM #253: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:13:50+00:00,660.3,,0,0,,,,,,,,,,,,8192,254,,OOM #254: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:13:52+00:00,662.0,,0,0,,,,,,,,,,,,8192,255,,OOM #255: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:13:54+00:00,663.5,,0,0,,,,,,,,,,,,8192,256,,OOM #256: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:13:55+00:00,665.3,,0,0,,,,,,,,,,,,8192,257,,OOM #257: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:13:57+00:00,667.1,,0,0,,,,,,,,,,,,8192,258,,OOM #258: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:14:00+00:00,669.7,,0,0,,,,,,,,,,,,8192,259,,OOM #259: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:14:01+00:00,671.3,,0,0,,,,,,,,,,,,8192,260,,OOM #260: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:14:06+00:00,676.1,,0,0,,,,,,,,,,,,8192,261,,OOM #261: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:14:08+00:00,677.6,,0,0,,,,,,,,,,,,8192,262,,OOM #262: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:14:10+00:00,679.8,,0,0,,,,,,,,,,,,8192,263,,OOM #263: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:14:11+00:00,681.4,,0,0,,,,,,,,,,,,8192,264,,OOM #264: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:14:15+00:00,684.7,,0,0,,,,,,,,,,,,8192,265,,OOM #265: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:14:17+00:00,686.5,,0,0,,,,,,,,,,,,8192,266,,OOM #266: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:14:19+00:00,688.7,,0,0,,,,,,,,,,,,8192,267,,OOM #267: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:14:21+00:00,690.5,,0,0,,,,,,,,,,,,8192,268,,OOM #268: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:14:22+00:00,692.1,,0,0,,,,,,,,,,,,8192,269,,OOM #269: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:14:25+00:00,695.3,,0,0,,,,,,,,,,,,8192,270,,OOM #270: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:14:29+00:00,698.6,,0,0,,,,,,,,,,,,8192,271,,OOM #271: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:14:31+00:00,700.7,,0,0,,,,,,,,,,,,8192,272,,OOM #272: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:14:33+00:00,702.9,,0,0,,,,,,,,,,,,8192,273,,OOM #273: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:14:36+00:00,706.1,,0,0,,,,,,,,,,,,8192,274,,OOM #274: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:14:39+00:00,709.2,,0,0,,,,,,,,,,,,8192,275,,OOM #275: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:14:42+00:00,711.5,,0,0,,,,,,,,,,,,8192,276,,OOM #276: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:14:45+00:00,714.7,,0,0,,,,,,,,,,,,8192,277,,OOM #277: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:14:50+00:00,719.7,,0,0,,,,,,,,,,,,8192,278,,OOM #278: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:14:52+00:00,722.2,,0,0,,,,,,,,,,,,8192,279,,OOM #279: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:14:54+00:00,724.3,,0,0,,,,,,,,,,,,8192,280,,OOM #280: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:14:57+00:00,727.1,,0,0,,,,,,,,,,,,8192,281,,OOM #281: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:15:00+00:00,729.8,,0,0,,,,,,,,,,,,8192,282,,OOM #282: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:15:02+00:00,732.0,,0,0,,,,,,,,,,,,8192,283,,OOM #283: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:15:04+00:00,734.4,,0,0,,,,,,,,,,,,8192,284,,OOM #284: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:15:07+00:00,736.8,,0,0,,,,,,,,,,,,8192,285,,OOM #285: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:15:09+00:00,738.9,,0,0,,,,,,,,,,,,8192,286,,OOM #286: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:15:12+00:00,742.2,,0,0,,,,,,,,,,,,8192,287,,OOM #287: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:15:17+00:00,747.3,,0,0,,,,,,,,,,,,8192,288,,OOM #288: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:15:20+00:00,750.1,,0,0,,,,,,,,,,,,8192,289,,OOM #289: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:15:22+00:00,752.4,,0,0,,,,,,,,,,,,8192,290,,OOM #290: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:15:24+00:00,754.4,,0,0,,,,,,,,,,,,8192,291,,OOM #291: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:15:27+00:00,756.5,,0,0,,,,,,,,,,,,8192,292,,OOM #292: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:15:29+00:00,758.9,,0,0,,,,,,,,,,,,8192,293,,OOM #293: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:15:31+00:00,760.9,,0,0,,,,,,,,,,,,8192,294,,OOM #294: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:15:33+00:00,763.2,,0,0,,,,,,,,,,,,8192,295,,OOM #295: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:15:35+00:00,765.1,,0,0,,,,,,,,,,,,8192,296,,OOM #296: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:15:37+00:00,767.3,,0,0,,,,,,,,,,,,8192,297,,OOM #297: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:15:40+00:00,769.5,,0,0,,,,,,,,,,,,8192,298,,OOM #298: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:15:46+00:00,775.5,,0,0,,,,,,,,,,,,8192,299,,OOM #299: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:15:48+00:00,777.9,,0,0,,,,,,,,,,,,8192,300,,OOM #300: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:15:51+00:00,780.7,,0,0,,,,,,,,,,,,8192,301,,OOM #301: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:15:53+00:00,782.8,,0,0,,,,,,,,,,,,8192,302,,OOM #302: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:15:56+00:00,786.3,,0,0,,,,,,,,,,,,8192,303,,OOM #303: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:16:02+00:00,791.6,,0,0,,,,,,,,,,,,8192,304,,OOM #304: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:16:05+00:00,794.9,,0,0,,,,,,,,,,,,8192,305,,OOM #305: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:16:07+00:00,797.3,,0,0,,,,,,,,,,,,8192,306,,OOM #306: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:16:09+00:00,799.3,,0,0,,,,,,,,,,,,8192,307,,OOM #307: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:16:12+00:00,801.5,,0,0,,,,,,,,,,,,8192,308,,OOM #308: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:16:14+00:00,803.6,,0,0,,,,,,,,,,,,8192,309,,OOM #309: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:16:17+00:00,806.5,,0,0,,,,,,,,,,,,8192,310,,OOM #310: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:16:20+00:00,810.1,,0,0,,,,,,,,,,,,8192,311,,OOM #311: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:16:24+00:00,813.5,,0,0,,,,,,,,,,,,8192,312,,OOM #312: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:16:26+00:00,816.2,,0,0,,,,,,,,,,,,8192,313,,OOM #313: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:16:29+00:00,818.7,,0,0,,,,,,,,,,,,8192,314,,OOM #314: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:16:31+00:00,821.0,,0,0,,,,,,,,,,,,8192,315,,OOM #315: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:16:33+00:00,823.3,,0,0,,,,,,,,,,,,8192,316,,OOM #316: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:16:35+00:00,825.4,,0,0,,,,,,,,,,,,8192,317,,OOM #317: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:16:38+00:00,827.8,,0,0,,,,,,,,,,,,8192,318,,OOM #318: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:16:41+00:00,831.4,,0,0,,,,,,,,,,,,8192,319,,OOM #319: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:16:48+00:00,837.8,,0,0,,,,,,,,,,,,8192,320,,OOM #320: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:16:50+00:00,840.4,,0,0,,,,,,,,,,,,8192,321,,OOM #321: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:16:54+00:00,843.6,,0,0,,,,,,,,,,,,8192,322,,OOM #322: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:16:56+00:00,845.5,,0,0,,,,,,,,,,,,8192,323,,OOM #323: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:16:59+00:00,849.1,,0,0,,,,,,,,,,,,8192,324,,OOM #324: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:17:04+00:00,854.4,,0,0,,,,,,,,,,,,8192,325,,OOM #325: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:17:07+00:00,856.9,,0,0,,,,,,,,,,,,8192,326,,OOM #326: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:17:10+00:00,860.0,,0,0,,,,,,,,,,,,8192,327,,OOM #327: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:17:13+00:00,863.3,,0,0,,,,,,,,,,,,8192,328,,OOM #328: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:17:16+00:00,865.8,,0,0,,,,,,,,,,,,8192,329,,OOM #329: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:17:18+00:00,867.8,,0,0,,,,,,,,,,,,8192,330,,OOM #330: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:17:20+00:00,870.3,,0,0,,,,,,,,,,,,8192,331,,OOM #331: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:17:23+00:00,873.1,,0,0,,,,,,,,,,,,8192,332,,OOM #332: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:17:25+00:00,874.7,,0,0,,,,,,,,,,,,8192,333,,OOM #333: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:17:26+00:00,876.4,,0,0,,,,,,,,,,,,8192,334,,OOM #334: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:17:28+00:00,877.9,,0,0,,,,,,,,,,,,8192,335,,OOM #335: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:17:29+00:00,879.4,,0,0,,,,,,,,,,,,8192,336,,OOM #336: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:17:34+00:00,883.7,,0,0,,,,,,,,,,,,8192,337,,OOM #337: token budget -> 8192,
20260923T200250Z,stage1_mlm,event,2026-09-23T20:17:35+00:00,885.4,,0,0,,,,,,,,,,,,8192,338,,OOM #338: token budget -> 8192,
